store_code,store_name,chainname,subchainname,storeid,address,city,zipcode,latitude,longitude,average_price_diff,popular_item_count
ampm_401,AM-PMדרך השלום,ampm,AM:PM,401.0,דרך השלום 53,גבעתיים,5345433.0,32.066902,34.803277,8.516296197196732,4685
ampm_402,AM-PMקרית ביאליק,ampm,AM:PM,402.0,נעמי שמר 10,קרית ביאליק,2751419.0,32.8493857,35.1054986,8.839903183147472,4512
ampm_403,AM-PM המושבה הגרמנית,ampm,AM:PM,403.0,בן גוריון 6,חיפה,3541416.0,32.82334041273907,34.99175345298348,8.921086377875879,4144
ampm_404,"AM-PMאח""י אילת חיפה",ampm,AM:PM,404.0,"אח""י אילת 22",חיפה,3541416.0,32.82334041273907,34.99175345298348,9.121614182982016,3150
ampm_501,Am-pm בן יהודה 30,ampm,AM:PM,501.0,בן יהודה 30,תל אביב יפו,6380407.0,32.0760792,34.7682159,8.860440116218578,3992
ampm_504,Am-pm נורדאו,ampm,AM:PM,504.0,בן יהודה 195,תל אביב יפו,6347312.0,32.0921006,34.7744633,8.690658928918955,4646
ampm_505,Am-pmאלנבי,ampm,AM:PM,505.0,אלנבי 115,תל אביב יפו,6581708.0,32.0624808,34.7736408,8.486800154944,4948
ampm_506,Am-pm קינג גורג,ampm,AM:PM,506.0,קינג גורג 24,תל אביב יפו,6326709.0,32.0718846,34.7736551,8.950352160502137,3917
ampm_507,Am-pm 24 שנקין,ampm,AM:PM,507.0,שנקין 24,תל אביב יפו,6523132.0,32.0692713,34.7728342,8.597189573942211,4596
ampm_508,Am-pm  אבן גבירול,ampm,AM:PM,508.0,אבן גבירול 14,תל אביב יפו,6407716.0,32.0729348,34.7819905,8.816614010033872,3953
ampm_509,Am-pm זמנהוף,ampm,AM:PM,509.0,קינג גורג 99,תל אביב יפו,6433831.0,32.077532,34.7775964,8.712168303041564,4294
ampm_510,Am-pm לינקולן,ampm,AM:PM,510.0,לינקולן 9,תל אביב יפו,0.0,32.0670307,34.7818233,8.64704365189314,3535
ampm_511,Am-pm  הרצל,ampm,AM:PM,511.0,"הרצל 91,עובר להרצל 114)",תל אביב יפו,6655414.0,32.0549445,34.7709586,8.60230612550169,4185
ampm_512,Am-pm  כל-בו שלום,ampm,AM:PM,512.0,אחד העם 9,תל אביב יפו,6525101.0,32.0640664,34.7696096,8.529929015284315,5307
ampm_513,Am-pm פרנקל,ampm,AM:PM,513.0,פרנקל 15,תל אביב יפו,6608419.0,32.0572752,34.76826740000001,8.632430524286404,4488
ampm_514,Am-pm גורדון,ampm,AM:PM,514.0,דיזנגוף 136,תל אביב יפו,6346109.0,32.0821944,34.7739473,8.595742836188734,4607
ampm_517,"Am-pm זבוטינסקי ר""ג",ampm,AM:PM,517.0,זבוטינסקי 86,רמת גן,5244215.0,32.0879734,34.8144138,8.794274872760615,4448
ampm_518,"Am-pm זבוטינסקי ת""א",ampm,AM:PM,518.0,אבן גבירול 136,תל אביב יפו,6296601.0,32.0883128,34.782656,8.57443100702588,4023
ampm_519,Am-pm נחלת יצחק,ampm,AM:PM,519.0,נחלת יצחק,תל אביב יפו,6744809.0,32.075597,34.799186,8.48370431512219,4895
ampm_524,Am-pm בן יהודה 61,ampm,AM:PM,524.0,בן יהודה 61,תל אביב יפו,3275.0,32.0795508,34.7693743,9.296072918283881,3563
ampm_529,Am-pm בן גוריון,ampm,AM:PM,529.0,בן גוריון 119,בת ים,5956005.0,32.0813031,34.8205539,8.740716130725499,3890
ampm_531,Am-pmכצנלסון גבעתיים,ampm,AM:PM,531.0,כצנלסון 129,גבעתיים,5327314.0,32.0766339,34.8159154,8.748617533243976,4511
ampm_534,Am-pm בוגרשוב,ampm,AM:PM,534.0,בוגרשוב 49,תל אביב יפו,6314513.0,32.0760008,34.7717635,8.98636487529366,3345
ampm_535,Am-pm שנקין59,ampm,AM:PM,535.0,שנקין 59,תל אביב יפו,6523313.0,32.0684191,34.7773662,8.93362919181431,3783
ampm_536,Am-pmזבוטינסקי 44,ampm,AM:PM,536.0,זבוטינסקי 44,רמת גן,5248504.0,32.0845621,34.8098643,8.735696932905803,4369
ampm_537,Am-pm סוקולוב הרצליה,ampm,AM:PM,537.0,סוקולוב 10,הרצליה,4649713.0,32.1668362,34.83977369999999,8.71370178440553,4444
ampm_540,Am-pm טברסקי,ampm,AM:PM,540.0,יצחק שדה 35,תל אביב יפו,6721309.0,32.0650742,34.7887382,8.925804311515623,3760
ampm_542,Am-pm שד יהודית,ampm,AM:PM,542.0,שד יהודית 16,תל אביב יפו,6701618.0,32.0699793,34.790122,8.684806093757574,3800
ampm_544,Am-pm ברודצקי,ampm,AM:PM,544.0,ברודצקי 15,תל אביב יפו,6905126.0,32.1065947,34.7973754,9.09556525429476,4101
ampm_545,Am-pm הנשיא הרצליה,ampm,AM:PM,545.0,הנשיא יצחק בן צבי 75,הרצליה,4639975.0,32.180388,34.8114628,8.624672717330885,4934
ampm_548,Am-pm נווה מונסון,ampm,AM:PM,548.0,רחוב השקד 30,יהוד מונוסון,6019000.0,32.0291382,34.873857,8.720999018603239,4240
ampm_549,Am-pm הוד השרון,ampm,AM:PM,549.0,סוקולוב 11,הוד השרון,0.0,32.1623925,34.9024585,8.894131157160093,4241
ampm_551,Am-pm הדר נס ציונה,ampm,AM:PM,551.0,השייטת 4,נס ציונה,7420812.0,31.9306019,34.7918755,8.824790859726049,4217
ampm_554,Am-pm ווינשל,ampm,AM:PM,554.0,וינשל 6,תל אביב יפו,6941331.0,32.1179986,34.8244931,8.912931936673367,4189
ampm_556,Am- pm עליית הנוער,ampm,AM:PM,556.0,עליית הנוער 27,גבעתיים,5340101.0,32.074846,34.801658,8.53762564322507,5057
ampm_557,Am-pm אבן גבירול 91,ampm,AM:PM,557.0,אבן גבירול 91,תל אביב יפו,6404619.0,32.0849352,34.7815376,9.530229753866298,2841
ampm_558,Am-pm המלכות,ampm,AM:PM,558.0,הרוגי המלכות 9 שיכון דן,תל אביב יפו,6971409.0,32.1096985,34.8335267,8.80663989602539,3968
ampm_560,AMPMיהודה הלוי,ampm,AM:PM,560.0,יהודה הלוי 114,תל אביב יפו,6527614.0,32.0708973,34.7820237,8.896599022375543,4275
ampm_563,Am-pm החשמונאים,ampm,AM:PM,563.0,החשמונאים 105,תל אביב יפו,6713320.0,32.0695981,34.7848105,8.978026875669524,4348
ampm_564,Am-pm אבא הלל,ampm,AM:PM,564.0,אבא הלל 25,רמת גן,5252215.0,32.08706220000001,34.8053883,8.557117251085653,4977
ampm_566,Am-pm קהילת סלוניקי,ampm,AM:PM,566.0,קהילת סלוניקי 11,תל אביב יפו,6951311.0,32.1132571,34.8245566,8.647775957612115,4543
ampm_568,Am-pmאלנבי 69,ampm,AM:PM,568.0,אלנבי 69,תל אביב יפו,6513408.0,32.0677788,34.771245,9.109200923702673,3605
ampm_571,Am-pmבן גוריון בת ים,ampm,AM:PM,571.0,בן גוריון 47,בת ים,5932204.0,32.0891743,34.82280009999999,9.050420348066437,3939
ampm_576,AMPM ארלוזורוב 52,ampm,AM:PM,576.0,ארלוזורוב 52,רמת גן,5248183.0,32.081034,34.8090555,8.54828214461141,4994
ampm_577,AMPM אלנבי 56,ampm,AM:PM,577.0,אלנבי 56 תל אביב,תל אביב יפו,6382206.0,32.0706039,34.7699812,9.110179410340788,3942
ampm_578,AMPM הקסטל,ampm,AM:PM,578.0,אבן גבירול 161,תל אביב יפו,6203303.0,32.0919612,34.7828125,8.624007595811449,4439
ampm_579,AM-PM הקוממיות 16,ampm,AM:PM,579.0,הקוממיות 16,בת ים,967558.0,32.0070868,34.7412609,8.941272801782116,4354
ampm_580,AM-PM דניה,ampm,AM:PM,580.0,אנטוורפן 56,חיפה,3490101.0,32.7670184,34.9924911,9.196104549078632,3193
ampm_581,Am-pm-העצמאות,ampm,AM:PM,581.0,עצמאות 61,יבנה,3303331.0,31.8651287,34.7441294,9.241309397550237,3364
ampm_582,"טשרניחובסקי כ""ס",ampm,AM:PM,582.0,טשרניחובסקי 24,כפר סבא,4427112.0,32.1772118,34.8936729,8.614627605112624,4360
ampm_583,AM-PM קריית אונו,ampm,AM:PM,583.0,שלמה המלך 40,קרית אונו,5542136.0,32.0548391,34.8638919,9.065479958431018,3502
ampm_591,מוריה חיפה AM-PM,ampm,AM:PM,591.0,שדרות מוריה 128 - חיפה,חיפה,3461818.0,32.7880474,34.9859807,8.931393061358724,3722
ampm_594,AMPM חדרה,ampm,AM:PM,594.0,הרברט סמואל 1 חדרה,חדרה,3836261.0,32.438695,34.9109822,8.997710282483153,3646
ampm_595,AM-PMזבוטינסקי בת ים,ampm,AM:PM,595.0,זבוטינסקי 2 בת ים,בת ים,0.0,32.0206943,34.7399987,8.640147082037581,4740
ampm_596,AM-PM אילנות חיפה,ampm,AM:PM,596.0,אילנות 2 חיפה,חיפה,3432404.0,32.8079731,34.9758596,8.870002383922746,3870
ampm_597,AM-PM נרקיסים,ampm,AM:PM,597.0,שדרות ירושלים 155,תל אביב יפו,7500234.0,32.0402655,34.75648320000001,7.609443827335323,3986
ampm_599,AM-PM טירת הכרמל,ampm,AM:PM,599.0,מנחם בגין 53,טירת הכרמל,0.0,32.7498722,34.9666721,8.945346794568762,3581
car_0002,מרקט אשקלון החאן,קרפור,קרפור מרקט,2.0,הרצל 33,אשקלון,7860132.0,31.6690874,34.586559,12.277199285971575,2211
car_0004,אשקלון צפוני,קרפור,קרפור היפר,,הפנינים 28,אשקלון,7863636.0,31.6682664,34.6023671,-4.642572307221921,7357
car_0006,אשדוד אורגים,קרפור,קרפור היפר,,האורגים 13,אשדוד,7760924.0,31.8122249,34.6563563,-5.051639097131983,5468
car_0009,היפר רעננה רמה,קרפור,קרפור היפר,9.0,זרחין 12,רעננה,4320906.0,32.1958481,34.88363940000001,-4.554523718699272,7538
car_0010,כפר סבא,קרפור,קרפור,10.0,השקמה 21,כפר סבא,4450012.0,32.176305,34.933172,-4.546759037498195,7262
car_0015,היפר נתניה הפלדה,קרפור,קרפור היפר,15.0,הפלדה 13,נתניה,4237823.0,32.3184089,34.8785591,-5.028697210742702,5406
car_0019,תל מונד,קרפור,קרפור,,בני דרור 8,תל נונד,4063134.0,32.261756,34.901082,0.46898715451964285,3885
car_0026,מרקט ראש העין יהושע,קרפור,קרפור מרקט,26.0,יהושע בן נון 77,ראש העין,4804824.0,32.1047554,34.9425888,-0.14175097844957235,5596
car_0033,היפר בית שמש,קרפור,קרפור היפר,33.0,"שדרות יגאל אלון ,מרכז ביג",בית שמש,9906201.0,31.7564164,34.9902576,-4.6450211859098935,6989
car_0041,מרקט אור עקיבא,קרפור,קרפור היפר,41.0,האילן 2 א.ת צפוני אור עקיבא,אור עקיבא,3063907.0,32.5146179,34.9232696,-5.098781888752831,5931
car_0044,מרקט מעלות תרשיחא,קרפור,קרפור מרקט,44.0,שלמה שרירא 3 מעלות תרשיחא,מעלות תרשיחא,2120107.0,33.0216836,35.2802834,-0.19387559374100055,6142
car_0046,רמלה,קרפור,קרפור,46.0,קלאוזנר 10,רמלה,7243224.0,31.9229092,34.8779067,-0.3981053589484376,5110
car_0055,דליית אל כרמל,קרפור,קרפור היפר,55.0,דרך ראשית 672 כיכר חמוד אל-קארה,דלית אלכרמל,3005600.0,32.6955201,35.0514526,-0.5479385615594745,3155
car_0056,מרקט ערד,קרפור,קרפור מרקט,56.0,התעשיה 60,ערד,8909424.0,31.2481659,35.2011827,-5.0291134455677895,5816
car_0057,היפר בית שאן,קרפור,קרפור היפר,57.0,א.ת צפוני בית שאן,בית שאן,1177940.0,32.497103,35.497336,-4.7617079307471935,6567
car_0060,מרקט אשדוד,קרפור,קרפור מרקט,60.0,השייטים 9,אשדוד,7744140.0,31.800285,34.6415622,0.5183574255114857,3775
car_0061,נתניה בסיטי,קרפור,קרפור,61.0,"האר""י 12",נתניה,4628555.0,32.3119039,34.8565982,0.73762047323293,2499
car_0062,בסיטי מודיעין,קרפור,קרפור סיטי,62.0,עמק החולה 76,מודיעין מכבים רעות,7170399.0,31.8962796,35.0112568,12.567061543322952,2479
car_0064,סיטי הרצליה ליד הבית,קרפור,קרפור סיטי,64.0,רבי עקיבא 50,הרצליה,46422360.0,32.153352,34.8496839,12.979587228977943,2179
car_0065,קרפור מרקט אשקלון,קרפור,קרפור מרקט,,קיבוץ גלויות 5,אשקלון,7834104.0,31.666314018445128,34.56677971519415,0.2674138110128997,2971
car_0067,סיטי חולון,קרפור,קרפור סיטי,67.0,המרגנית 2,חולון,5845909.0,32.00964386207322,34.778821579198784,12.234125960228402,3433
car_0068,מרקט אשקלון ברנע,קרפור,קרפור מרקט,68.0,הודית לייפר מילר 6,אשקלון,7880811.0,31.69902796455685,34.583199940113595,12.28569079151533,2088
car_0073,קרפור מרקט עתלית,קרפור,קרפור מרקט,73.0,רחוב הרדוף מרכז מסחרי,עתלית,3032706.0,32.6960656,34.9458283,12.131039556671858,3708
car_0074,קרפור רמלה לוין,קרפור,קרפור מרקט,,אבא אחימאיר 1 קרית מנחם,רמלה,7228401.0,31.9189548,34.8694953,0.5318743264956479,2989
car_0080,טבעון,קרפור,קרפור,80.0,"קק""ל 16 קרית טבעון",טבעון,3608208.0,32.7116459,35.1201256,12.09944823423987,2601
car_0081,ראשון מערב,קרפור,קרפור מרקט,81.0,השירה העברית 10,ראשון לציון,7573105.0,31.97772708027238,34.76956833686881,12.575803283430746,2671
car_0083,סיטי צור יצחק,קרפור,קרפור סיטי,83.0,א.ת מסחרי צור יצחק,צור יצחק,4580800.0,32.2415041,34.9972202,0.34672056669126705,3025
car_0084,סיטי מתן,קרפור,קרפור סיטי,84.0,הדר 84,מתן,4585800.0,32.1590279,34.9733804,12.439224330987631,3519
car_0091,קרפור מרקט ריינס,קרפור,קרפור מרקט,,ריינס 6 שכונת קרית משה,ירושלים,9542731.0,31.8408456,35.2481814,0.4301665897622133,3072
car_0092,קרית אתא קרפור מהדרי,קרפור,קרפור מהדרין,,העצמאות 42,קרית אתא,2807145.0,32.8036546,35.1041759,-1.2478149641706675,3394
car_0205,מרקט לה גרדיה תא,קרפור,קרפור מרקט,205.0,לה גרדיה 78,תל אביב יפו,6732506.0,32.0589248,34.8012154,-0.21676659017111008,5849
car_0830,קרפור גולן רעננה,קרפור,קרפור,,אחוזה 198,רעננה,4355801.0,32.1827356,34.8657024,0.7184607196082418,3845
car_1201,מגה יהלומים גבעתיים,קרפור,מגה,1201.0,1 כורזין,גבעתיים,5358301.0,32.05918965714699,34.81596990988867,0.6867144744784973,5386
car_1228,תל כביר,קרפור,קרפור,1228.0,גרינבאום 45 תל כביר,תל אביב יפו,6810982.0,32.0404773,34.7658227,-0.2654350659365435,4025
car_1252,קרפור אילת מעלה,קרפור,קרפור מרקט,,דרך יותם פינת רח ארגמן,אילת,8820206.0,29.55571120085781,34.94119398083048,-14.570918682064338,6178
car_1430,סיטי קניון קיראון,קרפור,קרפור סיטי,1430.0,שלמה המלך,קרית אונו,542335.0,32.0556897,34.86268950000001,13.071268913506684,4915
car_2040,מגה כרמליה חיפה,קרפור,מגה,,אלכסנדר ינאי 3 חיפה,חיפה,3481603.0,32.797406,34.975196,11.799096663130596,2805
car_2070,סיטי כפר יונה דרום,קרפור,קרפור סיטי,2070.0,40 מנחם בגין,כפר יונה,4035736.0,32.3117945,34.9367876,12.607045396580467,4177
car_2180,מגה אבן יהודה,קרפור,מגה,2180.0,הדרים פינת המיסדים,אבן יהודה,4051113.0,32.2692212,34.89067910000001,12.501219825668665,4217
car_2190,מגה גני העיר רחובות,קרפור,מגה,,15 דרך ירושלים,רחובות,7663008.0,31.8802184,34.8206734,12.803230838999484,3891
car_2230,מרקט גני אביב לוד,קרפור,קרפור מרקט,2230.0,ארבע עונות 14,לוד,7145806.0,31.9590876,34.8803708,-0.01835446846407555,5801
car_2240,מרקט בית וגן ק.אתא,קרפור,קרפור מרקט,2240.0,10 העצמאות,קרית אתא,2807110.0,32.7983003,35.1027423,0.5913040716502233,4593
car_2310,מרקט גן יבנה,קרפור,קרפור מרקט,2310.0,הרצל פ.קיבוץ גלויות,גן יבנה,7080901.0,31.7895298,34.7118682,0.5414541098239243,4025
car_2320,סיטי קניון גבעתיים,קרפור,קרפור סיטי,2320.0,ויצמן פינת יצחק רבין,גבעתיים,5346903.0,32.0663446,34.8109297,13.404795689534541,6608
car_2330,סיטי אשדוד יב,קרפור,קרפור סיטי,2330.0,תמוז 14 מרכז מסחרי,אשדוד,7775114.0,31.7814535,34.6380512,12.561193471734523,4255
car_2410,מרקט עיר ימים נתניה,קרפור,קרפור מרקט,2410.0,שדרות בן גוריון,נתניה,4227231.0,32.2791567,34.8470676,0.5297218652121389,5594
car_2470,ש. נאות חן חדרה,קרפור,קרפור,2470.0,הלל יפה 5 פינת סמילנסקי,חדרה,3820308.0,32.4339439,34.9158956,-0.9706124480098711,4385
car_2490,מגה כפר שלם,קרפור,מגה,2490.0,10 סנפיר,תל אביב יפו,6729801.0,32.0515996,34.8056166,12.931442533720961,3713
car_2518,מגה פארק הירקון,קרפור,מגה,,1 שלום אש,תל אביב יפו,6948307.0,32.100744,34.807026,12.68348617991721,3461
car_2530,מגה בת גלים,קרפור,מגה,2530.0,37 העליה השניה,חיפה,3501601.0,32.8318585,34.9792929,12.544557466239807,3813
car_2540,מרקט מודעין שמשוני,קרפור,קרפור מרקט,2540.0,עמק בית שאן פינת יחזקאל הנביא,מודיעין מכבים רעות,7171702.0,31.9120349,35.0018653,-0.26726510527656505,5848
car_2730,מגדל העמק,קרפור,קרפור,2730.0,ניצנים 39,מגדל העמק,2351330.0,32.6823717,35.2373076,-0.49182451252324483,3960
car_2740,מרקט שרונה רחובות,קרפור,קרפור מרקט,2740.0,מדר פינת דרך ירושלים,רחובות,7663101.0,31.8874564,34.8200824,-0.1587547210758837,5879
car_2750,"קרפור עמישב פ""ת",קרפור,קרפור מהדרין,,דרך מנחם בגין 96,פתח תקווה,4973295.0,32.069694,34.9142034,-0.7699664504587179,4744
car_2840,מרקט אשדוד ח,קרפור,קרפור מרקט,2840.0,הרב לוין מ.מסחרי,אשדוד,7763804.0,31.7836627,34.6534113,-1.212366625483013,4545
car_2960,סיטי זכרון יעקב,קרפור,קרפור סיטי,2960.0,.10 חברה חשבונאית,זכרון יעקב,3094089.0,32.5661431,34.9424895,12.822708655992804,4780
car_2976,סיטי צפון באר שבע,קרפור,קרפור סיטי,2976.0,101 אברהם אבינו,באר שבע,8454001.0,31.2700224,34.7972186,12.711377457116612,2676
car_3050,מגה קניון כפר יונה,קרפור,מגה,3050.0,6 שרת,כפר יונה,4035806.0,32.3207607,34.9360101,12.298620392289164,3047
car_3174,סיטי גבעת שמואל,קרפור,קרפור סיטי,3174.0,האורנים,גבעת שמואל,54045301.0,32.0679616,34.8457903,12.190708923727254,2805
car_3180,מגה רמות צהלה,קרפור,מגה,3180.0,4-6 גרפית,תל אביב יפו,6930041.0,32.121315,34.830805,12.749660341586388,2971
car_3210,מגה לב אשקלון,קרפור,מגה,,שכונת שמשון,אשקלון,7864118.0,31.65515009416126,34.55664150563116,12.74751581878641,3652
car_3280,סיטי אלוני השרון,קרפור,קרפור סיטי,3280.0,תום לנטוס 26 ק.השרון,נתניה,4276001.0,32.30698939271339,34.86910161128421,12.125579770139394,3740
car_3300,מגה שכונה ו באר שבע,קרפור,מגה,,קנ.אביה שד.שאול המלך,באר שבע,8479612.0,31.261528,34.784254,-0.2819691645979678,3730
car_3420,מגה אלנבי ירושלים,קרפור,מגה,,"בית""ר פינת ינובסקי",ירושלים,9338603.0,31.7554312561794,35.2243191828876,0.42420804895399694,4076
car_3440,סיטי מזכרת בתיה,קרפור,קרפור סיטי,3440.0,8 שדרות אליהו,מזכרת בתיה,7685448.0,31.8544885,34.8422381,12.357640365716176,3296
car_3506,סיטי גבעת סביון,קרפור,קרפור סיטי,3506.0,78 הגליל,גני תקווה,5591478.0,32.0570106,34.8686103,12.677284786651082,4753
car_3580,סיטי רמות אלון חיפה,קרפור,קרפור סיטי,3580.0,29 יגאל אלון,חיפה,3298331.0,32.7732794,35.0130904,12.536385883133764,4142
car_3600,מגה בעיר- שטמפפר,קרפור,מגה,,"שטמפפר 73, פינת אבניאל פ""ת",פתח תקווה,4929078.0,32.093471,34.8902527,12.408326432939711,3294
car_3610,הרצל חיפה,קרפור,קרפור,,הרצל 97,חיפה,3321609.0,32.804778,35.0033715,-1.0732085919826504,4105
car_3680,קרפור מרקט בית שמש,קרפור,קרפור מרקט,,נחל השורק 23,בית שמש,9909135.0,31.7145524,34.9886899,-1.076168852799779,4424
car_3700,מרקט נווה זאב בש,קרפור,קרפור מרקט,3700.0,64 יוהנה זבוטינסקי,באר שבע,8425842.0,31.2395415,34.7740533,-0.11781239108231348,6100
car_3740,מרקט אפרידר אשקלון,קרפור,קרפור מרקט,3740.0,5 שדרות ירושלים,אשקלון,761719.0,31.6778055,34.5753127,-0.6002685633690003,3747
car_3850,סיטי בית הכרם ים,קרפור,קרפור סיטי,3850.0,אבי זהר,ירושלים,9626701.0,31.7753984,35.1875994,12.863466570159463,5656
car_3990,סיטי תל ברוך תא,קרפור,קרפור סיטי,3990.0,8 בקר,תל אביב יפו,6464316.0,32.1227035,34.816677,13.341061741962543,4965
car_4110,קרפור מרקט לב הרצליה,קרפור,קרפור מרקט,,בן גוריון 2,הרצליה,4678501.0,32.1666234,34.8422973,0.7903972611849059,4874
car_4120,מגה הדר הרצליה,קרפור,מגה,,2 הדר,הרצליה,4629025.0,32.16757451108522,34.849346267566425,12.808874945718387,4190
car_4130,סיטי נווה אמירים,קרפור,קרפור סיטי,4130.0,82 בן גוריון,הרצליה,4644630.0,32.1545039,34.8421088,13.176006875498086,5020
car_4150,סיטי הרצליה פיתוח,קרפור,קרפור סיטי,4150.0,34 זהר טל,הרצליה,4674134.0,32.1708537,34.8028265,12.65996907968472,2710
car_4160,סיטי נוף ים הרצליה,קרפור,קרפור סיטי,4160.0,10 שער הים,הרצליה,4660610.0,32.1879828,34.8128297,12.785608196131042,2283
car_4170,מגה נוה עמל,קרפור,מגה,4170.0,19 כצנלסון,הרצליה,4629010.0,32.16909877756077,34.85627551781642,12.86760375886367,2980
car_4200,סיטי זרובבל ר.השרון,קרפור,קרפור סיטי,4200.0,33 סוקולוב,רמת השרון,4723602.0,32.141958,34.8365545,13.252426085943991,3200
car_4420,מגה אואזיס רמת גן,קרפור,מגה,,87 הרצל,רמת גן,5244346.0,32.087926882504064,34.81447435036713,12.566821878896484,4340
car_5304,כפא סבא @ קרפור,קרפור,קרפור,, כפר סבא,כפר סבא,4450012.0,32.1862357,34.9044103,0.8622875848041418,4663
cit_001,סיטי מרקט חולון,סיטי מרקט,סיטי מרקט,, שנקר 25 חולון,חולון,,32.0250605,34.7767805,4.582007170315503,20617
cit_002,סיטי מרקט חולון,סיטי מרקט,סיטי מרקט,, ויצמן 45 חולון,חולון,,32.0185119,34.7709041,5.168265188622934,18957
cit_003,"סיטי מרקט פינה מתוקה חולון בע""מ",סיטי מרקט,סיטי מרקט,, הלוחמים 37 חולון,חולון,,32.0352345,34.7681902,-0.9805621654617451,13704
cit_005,"סיטי מרקט ברכאל חולון בע""מ",סיטי מרקט,סיטי מרקט,,  יוסף אהרונוביץ' 92 חולון,חולון,,32.0027073,34.7675277,3.0778938699005356,25486
cit_007,"סיטי מרקט י.ח.ר הסתדרות חולון בע""מ",סיטי מרקט,סיטי מרקט,, ההסתדרות 106 חולון,חולון,,32.0169028,34.7814959,3.207265913336974,20125
cit_008,"סיטי מרקט טאוור בע""מ",סיטי מרקט,סיטי מרקט,, משה דיין 2 תל אביב,תל אביב יפו,,32.047187,34.799156,1.142886871654231,24213
cit_009,"סיטי מרקט טווינס לח""י בע""מ",סיטי מרקט,סיטי מרקט,," לח""י 36 תל אביב",תל אביב יפו,,32.0471988,34.7916198,1.3356274783551572,26072
cit_013,סיטי מרקט חנקין,סיטי מרקט,סיטי מרקט,, חנקין 95 חולון,חולון,,32.017657529515624,34.779005694542796,4.471440685362058,18979
cit_015,"סיטי מרקט ""השדרה"" חולון",סיטי מרקט,סיטי מרקט,," סיטי מרקט ""השדרה"" חולון בע""מ",חולון,,32.01340655723415,34.79232830226624,2.1551692106535443,26000
cit_016,"סיטי מרקט האצ""ל פינת ההגנה",סיטי מרקט,סיטי מרקט,," סיטי מרקט אצ""ל בע""מ",תל אביב יפו,,32.0536973,34.7911501,3.6159842890392997,28169
cit_017,"סיטי מרקט רוטשילד בע""מ",סיטי מרקט,סיטי מרקט,, הרצל 199 רחובות,רחובות,,31.9009739,34.8091372,2.076849723505074,24397
cit_019,סיטי מרקט סוקולוב חולון ,סיטי מרקט,סיטי מרקט,, רח' סוקולוב 75 חולון,חולון,,32.0227368,34.7781832,-0.015610590046349232,25225
cit_020,"סיטי מרקט תל כביר בע""מ",סיטי מרקט,סיטי מרקט,," רח'  גרינבויים 41 ת""א",תל אביב יפו,,32.0409417,34.7656687,8.924432757704917,24431
cit_023,"סיטי מרקט מח""ל",סיטי מרקט,סיטי מרקט,," מח""ל 16 תל אביב",תל אביב יפו,,32.0493245,34.8024156,0.8470597362708935,24053
cit_024,"סיטי מרקט פרדס חנה כרכור בע""מ",סיטי מרקט,סיטי מרקט,, הדקלים 102 פרדס חנה,פרדס חנה כרכור,,32.4762448,34.9719941,2.3906591311013448,26388
cit_028,סיטי מרקט סוקולוב חולון - סניף 2,סיטי מרקט,סיטי מרקט,, סוקולוב 63,חולון,,32.022787,34.77719080000001,-0.599593568464187,24920
cit_029,סיטי מרקט עין גנים,סיטי מרקט,סיטי מרקט,, עין גנים 65 פתח תקווה,פתח תקווה,,32.0842895,34.8969894,2.3583524799108484,25340
cit_030,סיטי מרקט אשדוד,סיטי מרקט,סיטי מרקט,," י""ג 2 אשדוד",אשדוד,,31.7751344,34.6467917,1.2898941065225042,21921
cit_031,"מתוק בשוק הכרמל בע""מ",סיטי מרקט,סיטי מרקט,, דניאל 25 תל אביב,תל אביב יפו,,32.0675334,34.7666892,7.4214619024601856,17288
cit_032,סיטי מרקט פרימיום,סיטי מרקט,סיטי מרקט,," רח רוטשילד 57 ראשל""צ",ראשון לציון,,31.9636024,34.7996966,6.485559157381187,26483
cit_033,סיטי מרקט עדן טאוור,סיטי מרקט,סיטי מרקט,, הקוממיות 2 בת ים,בת ים,,32.0060162,34.7428833,4.4921325705989315,27234
cit_035,סיטי מרקט בכיכר חולון,סיטי מרקט,סיטי מרקט,, חנקין 95 חולון,חולון,,32.017657529515624,34.779005694542796,2.034021284862105,27636
cit_037,סיטי מרקט דב הוז,סיטי מרקט,סיטי מרקט,, דב הוז 45 חולון,חולון,,32.01977804348684,34.75380742337885,1.152116888431568,25632
cit_038,סיטי מרקט ארגמן חולון,סיטי מרקט,סיטי מרקט,, אילת 36 חולון,חולון,,32.01778700000001,34.7647189,0.6372216616983359,26974
cit_040,"מתוק בשוק הכרמל בע""מ",סיטי מרקט,סיטי מרקט,, קלישר 3 תל אביב,תל אביב יפו,,32.067185,34.767289,-0.5066911958622708,6369
cit_057,סיטי מרקט סטרומה חולון,סיטי מרקט,סיטי מרקט,, סוקולוב 3 חולון,חולון,,32.0235888,34.7704492,1.7099969437852724,26217
fre_008,טיפ טוב אשר ברש,פרש מרקט,פרש מרקט,8.0,רח'אשר ברש הרצליה,הרצליה,,32.172691,34.8391784,17.752699663649196,3809
fre_009,טיפ טוב גולומב,פרש מרקט,פרש מרקט,9.0,רח' גולומב 56 הרצליה,הרצליה,,32.1736163,34.8462806,16.76323458933888,1678
fre_010,היפר דודו באר יעקב,פרש מרקט,פרש מרקט,10.0,דרך צהל 22 אזור תעשיה,באר יעקב,,31.9471553,34.839398,5.751660116581168,4002
